Version1,Version2,Hungarian
2008-10-05_18-39-31,2008-10-06_09-51-47,0.6760156382797893
2008-10-06_09-51-47,2008-10-07_17-00-58,0.7326846846846844
2008-10-07_17-00-58,2008-10-09_16-29-44,0.7545225225225225
2008-10-09_16-29-44,2008-10-10_11-28-39,0.7544401544401547
2008-10-10_11-28-39,2008-10-12_11-20-08,0.6926535694521305
2008-10-12_11-20-08,2008-10-13_12-36-05,0.7860045297095655
2008-10-13_12-36-05,2008-10-14_12-59-42,0.6504130029309887
2008-10-14_12-59-42,2008-10-15_14-50-14,0.6735205446969953
2008-10-15_14-50-14,2008-10-16_13-29-13,0.8129197420041223
2008-10-16_13-29-13,2008-10-17_14-11-04,0.8078015341929166
2008-10-17_14-11-04,2008-10-18_19-37-41,0.6928349926554592
2008-10-18_19-37-41,2008-10-19_19-54-49,0.7897307001795333
2008-10-19_19-54-49,2008-10-20_08-59-03,0.7384685537900311
2008-10-20_08-59-03,2008-10-21_17-26-10,0.7558802093685814
2008-10-21_17-26-10,2008-10-23_22-02-30,0.7653325368379131
2008-10-23_22-02-30,2008-10-24_23-47-38,0.756090884204763
2008-10-24_23-47-38,2008-10-25_23-59-41,0.8195028011204483
2008-10-25_23-59-41,2008-10-26_19-55-20,0.7811813186813186
2008-10-26_19-55-20,2008-10-27_21-30-39,0.7922949735449734
2008-10-27_21-30-39,2008-10-29_13-16-28,0.872435064935065
2008-10-29_13-16-28,2008-10-30_23-58-19,0.8455194805194806
2008-10-30_23-58-19,2008-10-31_03-04-55,0.8083002645502645
2008-10-31_03-04-55,2008-11-01_13-40-32,0.789588948787062
2008-11-01_13-40-32,2008-11-02_00-55-41,0.7576948051948055
2008-11-02_00-55-41,2008-11-04_21-44-28,0.7905519480519481
2008-11-04_21-44-28,2008-11-05_13-20-58,0.8183441558441561
2008-11-05_13-20-58,2008-11-06_23-42-42,0.6677137870855148
2008-11-06_23-42-42,2008-11-07_13-36-46,0.8129633478833229
2008-11-07_13-36-46,2008-11-08_22-31-19,0.8229751264463384
2008-11-08_22-31-19,2008-11-09_17-32-46,0.8197187002009286
2008-11-09_17-32-46,2008-11-10_22-23-20,0.6965272024302679
2008-11-10_22-23-20,2008-11-11_22-59-41,0.7732907863849766
2008-11-11_22-59-41,2008-11-12_22-06-46,0.8115463615023475
2008-11-12_22-06-46,2008-11-13_21-53-32,0.7784859154929574
2008-11-13_21-53-32,2008-11-14_22-14-12,0.7441530350141948
2008-11-14_22-14-12,2008-11-16_22-21-23,0.7693659591726375
2008-11-16_22-21-23,2008-11-17_22-19-18,0.7889243570890572
2008-11-17_22-19-18,2008-11-19_13-25-14,0.8163982640507877
2008-11-19_13-25-14,2008-11-20_23-41-56,0.8094042537929053
2008-11-20_23-41-56,2008-11-21_10-36-36,0.755388974570496
2008-11-21_10-36-36,2008-11-22_20-30-53,0.7748287364154801
2008-11-22_20-30-53,2008-11-23_14-58-14,0.7950653020434887
2008-11-23_14-58-14,2008-11-24_22-34-47,0.699369378682932
2008-11-24_22-34-47,2008-11-25_13-33-11,0.7196485061511424
2008-11-25_13-33-11,2008-11-28_04-01-03,0.7302636203866433
2008-11-28_04-01-03,2008-11-29_23-14-37,0.7354786923525979
2008-11-29_23-14-37,2008-11-30_17-41-31,0.7512104666735345
2008-11-30_17-41-31,2008-12-01_12-38-36,0.7443082311733803
2008-12-01_12-38-36,2008-12-02_22-56-59,0.7523436695168436
2008-12-02_22-56-59,2008-12-03_20-16-11,0.7562583702482742
2008-12-03_20-16-11,2008-12-04_15-29-35,0.7341155866900175
2008-12-04_15-29-35,2008-12-05_16-40-36,0.775026269702277
2008-12-05_16-40-36,2008-12-07_01-16-34,0.798844133099825
2008-12-07_01-16-34,2008-12-08_22-56-18,0.7489559477300283
2008-12-08_22-56-18,2008-12-09_22-53-31,0.7914926579550047
2008-12-09_22-53-31,2008-12-10_14-14-09,0.771523642732049
2008-12-10_14-14-09,2008-12-12_02-14-35,0.7866614246399087
2008-12-12_02-14-35,2008-12-14_15-45-25,0.7798598949211909
2008-12-14_15-45-25,2008-12-15_11-26-36,0.7901225919439578
2008-12-15_11-26-36,2008-12-18_00-44-58,0.7910933199899925
2008-12-18_00-44-58,2008-12-22_17-09-12,0.7519210836698951
2008-12-22_17-09-12,2008-12-23_23-36-47,0.7764521307647402
2008-12-23_23-36-47,2008-12-24_03-11-43,0.7621015761821367
2008-12-24_03-11-43,2008-12-25_01-01-23,0.7821972248417082
2008-12-25_01-01-23,2008-12-26_14-56-03,0.7896066280479592
2008-12-26_14-56-03,2008-12-29_01-03-17,0.7955083960028847
2008-12-29_01-03-17,2008-12-30_10-40-05,0.7550518658224435
2008-12-30_10-40-05,2008-12-31_03-43-24,0.7863747810858144
2008-12-31_03-43-24,2009-01-01_17-52-09,0.802788365784142
2009-01-01_17-52-09,2009-01-04_02-58-58,0.8103327495621716
2009-01-04_02-58-58,2009-01-08_17-19-01,0.7937302977232926
2009-01-08_17-19-01,2009-01-09_14-49-11,0.7968476357267952
2009-01-09_14-49-11,2009-01-10_11-36-38,0.7785790323134509
2009-01-10_11-36-38,2009-01-12_22-12-22,0.7936197245973696
2009-01-12_22-12-22,2009-01-13_15-22-50,0.7973029772329248
2009-01-13_15-22-50,2009-01-14_00-28-03,0.8010858143607708
2009-01-14_00-28-03,2009-01-19_16-38-30,0.7932076508361666
2009-01-19_16-38-30,2009-01-20_02-52-57,0.8024720463424491
2009-01-20_02-52-57,2009-01-22_13-27-14,0.7092186659494353
2009-01-22_13-27-14,2009-01-23_02-07-14,0.7231331557013049
2009-01-23_02-07-14,2009-01-24_21-23-41,0.7788822846211654
2009-01-24_21-23-41,2009-01-25_01-00-15,0.76
2009-01-25_01-00-15,2009-01-27_18-54-41,0.7840432340183464
2009-01-27_18-54-41,2009-01-28_23-56-31,0.7790243902439026
2009-01-28_23-56-31,2009-01-29_02-01-04,0.7741114982578396
2009-01-29_02-01-04,2009-01-31_23-33-54,0.7655400696864114
2009-01-31_23-33-54,2009-02-01_00-40-45,0.7885365853658536
2009-02-01_00-40-45,2009-02-02_23-43-57,0.7472254484449606
2009-02-02_23-43-57,2009-02-03_23-59-41,0.7878260869565216
2009-02-03_23-59-41,2009-02-04_23-43-44,0.6747181964573268
2009-02-04_23-43-44,2009-02-05_12-38-21,0.7929493891797555
2009-02-05_12-38-21,2009-02-07_22-30-39,0.8130191972076788
2009-02-07_22-30-39,2009-02-13_00-02-54,0.816998254799302
2009-02-13_00-02-54,2009-02-14_20-58-13,0.7769499261645857
2009-02-14_20-58-13,2009-02-15_12-40-30,0.7781581420324877
2009-02-15_12-40-30,2009-02-16_12-36-50,0.769040139616056
2009-02-16_12-36-50,2009-02-18_21-09-07,0.7767888307155326
2009-02-18_21-09-07,2009-02-19_01-25-42,0.7968935427574171
2009-02-19_01-25-42,2009-02-20_04-56-00,0.7446422338568937
2009-02-20_04-56-00,2009-02-22_10-57-23,0.7125687378576839
2009-02-22_10-57-23,2009-02-23_16-51-25,0.7485593862162072
2009-02-23_16-51-25,2009-02-24_17-10-24,0.7903664921465969
2009-02-24_17-10-24,2009-02-26_12-38-01,0.77043630017452
2009-02-26_12-38-01,2009-03-01_04-50-18,0.8109840794956726
2009-03-01_04-50-18,2009-03-02_16-12-00,0.7886882501691778
2009-03-02_16-12-00,2009-03-03_18-47-56,0.7615008726003493
2009-03-03_18-47-56,2009-03-04_17-56-00,0.797696335078534
2009-03-04_17-56-00,2009-03-05_17-27-39,0.7719720767888306
2009-03-05_17-27-39,2009-03-06_22-48-11,0.7721978843893581
2009-03-06_22-48-11,2009-03-07_01-54-24,0.7923909249563701
2009-03-07_01-54-24,2009-03-08_23-46-48,0.7550167224080266
2009-03-08_23-46-48,2009-03-09_22-37-23,0.8169230769230771
2009-03-09_22-37-23,2009-03-10_16-01-57,0.801870385561936
2009-03-10_16-01-57,2009-03-11_21-15-51,0.826611977030353
2009-03-11_21-15-51,2009-03-12_19-06-18,0.816275635767022
2009-03-12_19-06-18,2009-03-13_23-43-26,0.7863210702341139
2009-03-13_23-43-26,2009-03-14_22-57-20,0.8084869565217389
2009-03-14_22-57-20,2009-03-15_22-20-31,0.7859866220735785
2009-03-15_22-20-31,2009-03-16_23-06-23,0.8169230769230768
2009-03-16_23-06-23,2009-03-17_13-03-06,0.8010500410172272
2009-03-17_13-03-06,2009-03-18_22-39-34,0.7814273995077929
2009-03-18_22-39-34,2009-03-19_23-21-55,0.7992307692307692
2009-03-19_23-21-55,2009-03-20_23-01-48,0.7702991452991452
2009-03-20_23-01-48,2009-03-21_21-51-11,0.7952069716775599
2009-03-21_21-51-11,2009-03-22_22-48-41,0.7769948257080611
2009-03-22_22-48-41,2009-03-23_08-44-02,0.787673611111111
2009-03-23_08-44-02,2009-03-25_03-55-53,0.8046697845804989
2009-03-25_03-55-53,2009-03-26_18-14-16,0.7778118191721133
2009-03-26_18-14-16,2009-03-27_17-22-00,0.8010149572649573
2009-03-27_17-22-00,2009-03-28_21-06-38,0.8038194444444445
2009-03-28_21-06-38,2009-03-29_23-49-46,0.7993122329059831
2009-03-29_23-49-46,2009-03-30_06-50-54,0.7923815359477127
2009-03-30_06-50-54,2009-03-31_23-41-53,0.7476171023965142
2009-03-31_23-41-53,2009-04-01_19-48-05,0.8203183712509396
2009-04-01_19-48-05,2009-04-02_22-50-40,0.7323384081196583
2009-04-02_22-50-40,2009-04-03_22-48-10,0.756600107209863
2009-04-03_22-48-10,2009-04-04_23-15-14,0.7970383275261324
2009-04-04_23-15-14,2009-04-05_23-39-14,0.7954157272665165
2009-04-05_23-39-14,2009-04-06_18-42-11,0.795279087244654
2009-04-06_18-42-11,2009-04-07_20-07-23,0.7805574912891988
2009-04-07_20-07-23,2009-04-08_21-51-33,0.7809500106662877
2009-04-08_21-51-33,2009-04-09_23-01-47,0.8025435540069685
2009-04-09_23-01-47,2009-04-10_23-48-03,0.759303135888502
2009-04-10_23-48-03,2009-04-11_11-07-22,0.7714570148616938
2009-04-11_11-07-22,2009-04-12_20-35-19,0.7774475643916102
2009-04-12_20-35-19,2009-04-13_23-18-52,0.7669565217391303
2009-04-13_23-18-52,2009-04-14_21-23-33,0.8213565217391303
2009-04-14_21-23-33,2009-04-15_23-29-44,0.8220869565217391
2009-04-15_23-29-44,2009-04-16_23-05-59,0.8085217391304347
2009-04-16_23-05-59,2009-04-17_23-53-15,0.8021913043478262
2009-04-17_23-53-15,2009-04-18_21-04-25,0.8197565217391304
2009-04-18_21-04-25,2009-04-19_23-38-08,0.8187478260869567
2009-04-19_23-38-08,2009-04-20_22-04-21,0.7626388888888891
2009-04-20_22-04-21,2009-04-21_23-51-43,0.786281179138322
2009-04-21_23-51-43,2009-04-22_23-25-48,0.7453019335983959
2009-04-22_23-25-48,2009-04-24_06-40-30,0.7955618989363512
2009-04-24_06-40-30,2009-04-25_13-26-10,0.7917898528562206
2009-04-25_13-26-10,2009-04-26_23-25-36,0.8055867060862472
2009-04-26_23-25-36,2009-04-27_23-29-14,0.7863284895347289
2009-04-27_23-29-14,2009-04-29_12-02-57,0.7466454098578451
2009-04-29_12-02-57,2009-04-30_21-24-24,0.7705925335459015
2009-04-30_21-24-24,2009-05-01_09-04-25,0.8289491165138835
2009-05-01_09-04-25,2009-05-02_17-18-34,0.7892254550285638
2009-05-02_17-18-34,2009-05-03_02-15-18,0.7691311279394182
2009-05-03_02-15-18,2009-05-04_21-59-05,0.7824166334529028
2009-05-04_21-59-05,2009-05-05_20-14-12,0.7791948983658828
2009-05-05_20-14-12,2009-05-06_05-28-53,0.7863590445465507
2009-05-06_05-28-53,2009-05-08_18-22-52,0.7919966109427445
2009-05-08_18-22-52,2009-05-10_23-41-29,0.7875647668393783
2009-05-10_23-41-29,2009-05-11_22-51-49,0.8337566460090085
2009-05-11_22-51-49,2009-05-13_23-48-59,0.7958349940215227
2009-05-13_23-48-59,2009-05-14_00-23-34,0.727558585992321
2009-05-14_00-23-34,2009-05-15_23-23-23,0.7700860585197934
2009-05-15_23-23-23,2009-05-17_19-28-14,0.7727491408934708
2009-05-17_19-28-14,2009-05-18_23-50-03,0.8294158075601377
2009-05-18_23-50-03,2009-05-19_18-01-42,0.8025085910652919
2009-05-19_18-01-42,2009-05-20_23-21-42,0.7554982817869416
2009-05-20_23-21-42,2009-05-21_18-35-37,0.7601030927835053
2009-05-21_18-35-37,2009-05-23_17-00-13,0.7901374570446735
2009-05-23_17-00-13,2009-05-25_16-38-32,0.7653796913954585
2009-05-25_16-38-32,2009-05-26_19-42-34,0.8124115625631697
2009-05-26_19-42-34,2009-05-27_17-06-25,0.7759248029108551
2009-05-27_17-06-25,2009-05-28_17-07-22,0.8107160389929167
2009-05-28_17-07-22,2009-05-29_10-39-06,0.8006171540781261
2009-05-29_10-39-06,2009-06-01_16-37-27,0.8029665474437195
2009-06-01_16-37-27,2009-06-03_20-35-26,0.7433752231595898
2009-06-03_20-35-26,2009-06-04_19-03-20,0.7928378898729305
2009-06-04_19-03-20,2009-06-05_21-53-11,0.7997598627787305
2009-06-05_21-53-11,2009-06-06_20-59-55,0.8443910806174959
2009-06-06_20-59-55,2009-06-07_16-05-04,0.7836074395452864
2009-06-07_16-05-04,2009-06-09_23-01-24,0.775468334846803
2009-06-09_23-01-24,2009-06-10_14-09-48,0.7925342465753427
2009-06-10_14-09-48,2009-06-11_19-30-19,0.7789383561643837
2009-06-11_19-30-19,2009-06-12_15-32-51,0.8144744199049484
2009-06-12_15-32-51,2009-06-13_23-41-57,0.8015753424657533
2009-06-13_23-41-57,2009-06-14_19-42-12,0.7866174920969444
2009-06-14_19-42-12,2009-06-15_18-13-51,0.8141464699683877
2009-06-15_18-13-51,2009-06-16_12-05-21,0.7669257112750263
2009-06-16_12-05-21,2009-06-17_20-33-50,0.7868150684931505
2009-06-17_20-33-50,2009-06-18_22-22-04,0.7780821917808219
2009-06-18_22-22-04,2009-06-19_13-51-29,0.7659678205753291
2009-06-19_13-51-29,2009-06-20_03-59-02,0.7628256782164923
2009-06-20_03-59-02,2009-06-22_01-31-12,0.786361804995971
2009-06-22_01-31-12,2009-06-26_23-23-16,0.8048287671232878
2009-06-26_23-23-16,2009-06-27_22-09-28,0.7887671232876714
2009-06-27_22-09-28,2009-06-28_03-33-57,0.768625943528096
2009-06-28_03-33-57,2009-06-30_20-36-27,0.7658652502096728
2009-06-30_20-36-27,2009-07-02_14-25-51,0.8007534246575342
2009-07-02_14-25-51,2009-07-03_22-16-17,0.7972649572649574
2009-07-03_22-16-17,2009-07-04_16-50-43,0.7441357620233258
2009-07-04_16-50-43,2009-07-05_21-46-37,0.7225134320534661
2009-07-05_21-46-37,2009-07-06_23-24-20,0.7599291846210375
2009-07-06_23-24-20,2009-07-07_14-59-30,0.7936332965895047
2009-07-07_14-59-30,2009-07-08_18-58-09,0.7907325383304944
2009-07-08_18-58-09,2009-07-09_01-35-29,0.7682112436115842
2009-07-09_01-35-29,2009-07-10_18-40-49,0.7727427597955709
2009-07-10_18-40-49,2009-07-11_22-26-48,0.725392341494036
2009-07-11_22-26-48,2009-07-12_02-50-35,0.7814483821263483
2009-07-12_02-50-35,2009-07-13_01-27-47,0.7766101694915255
2009-07-13_01-27-47,2009-07-14_01-02-57,0.7426702349093071
2009-07-14_01-02-57,2009-07-15_20-02-19,0.7500446030330066
2009-07-15_20-02-19,2009-07-16_16-09-25,0.7995842660697154
2009-07-16_16-09-25,2009-07-17_00-59-26,0.7605052766229613
2009-07-17_00-59-26,2009-07-18_17-26-25,0.7718260313399424
2009-07-18_17-26-25,2009-07-19_23-11-45,0.8019827310521267
2009-07-19_23-11-45,2009-07-22_00-31-27,0.7722457627118645
2009-07-22_00-31-27,2009-07-23_22-07-07,0.8284200968523002
2009-07-23_22-07-07,2009-07-24_22-34-47,0.7648382126348228
2009-07-24_22-34-47,2009-07-25_11-52-32,0.7641343825665861
2009-07-25_11-52-32,2009-07-27_02-55-02,0.6974223078776198
2009-07-27_02-55-02,2009-07-29_01-35-13,0.8059146836549872
2009-07-29_01-35-13,2009-07-30_12-57-19,0.8192804946599213
2009-07-30_12-57-19,2009-08-01_06-53-03,0.7995752919867589
2009-08-01_06-53-03,2009-08-02_19-45-31,0.7954622106392766
2009-08-02_19-45-31,2009-08-03_10-36-58,0.7855281312279628
2009-08-03_10-36-58,2009-08-05_23-16-27,0.8333386362913231
2009-08-05_23-16-27,2009-08-08_03-20-12,0.8107798530020045
2009-08-08_03-20-12,2009-08-09_22-06-56,0.8074448816438697
2009-08-09_22-06-56,2009-08-10_03-16-18,0.7846603228137797
2009-08-10_03-16-18,2009-08-12_21-24-29,0.7772524692845101
2009-08-12_21-24-29,2009-08-13_01-26-17,0.7517956404971583
2009-08-13_01-26-17,2009-08-14_22-33-10,0.7952717602801921
2009-08-14_22-33-10,2009-08-17_02-12-20,0.7736243832365249
2009-08-17_02-12-20,2009-08-20_23-34-01,0.7758416088938854
2009-08-20_23-34-01,2009-08-21_17-40-36,0.7130239331391667
2009-08-21_17-40-36,2009-08-22_20-19-48,0.7445147134744451
2009-08-22_20-19-48,2009-08-23_22-10-04,0.7871888377992706
2009-08-23_22-10-04,2009-08-24_16-20-52,0.8034564769303947
2009-08-24_16-20-52,2009-08-27_21-13-30,0.7586990351696232
2009-08-27_21-13-30,2009-08-28_21-15-24,0.7923124805477748
2009-08-28_21-15-24,2009-08-29_22-53-41,0.7521484065324242
2009-08-29_22-53-41,2009-08-30_20-05-10,0.773331219280165
2009-08-30_20-05-10,2009-08-31_05-15-21,0.811257333121928
2009-08-31_05-15-21,2009-09-02_11-49-25,0.7502774694783575
2009-09-02_11-49-25,2009-09-04_03-48-40,0.7459021683014974
2009-09-04_03-48-40,2009-09-05_20-15-17,0.7908277404921701
2009-09-05_20-15-17,2009-09-06_16-52-50,0.8077305493412875
2009-09-06_16-52-50,2009-09-07_13-19-17,0.7956680902989629
2009-09-07_13-19-17,2009-09-08_21-17-49,0.7924649176327032
2009-09-08_21-17-49,2009-09-09_23-12-10,0.7811301534036434
2009-09-09_23-12-10,2009-09-10_21-27-39,0.7621045062320233
2009-09-10_21-27-39,2009-09-11_23-29-45,0.797961251108016
2009-09-11_23-29-45,2009-09-12_22-41-57,0.8117956185893378
2009-09-12_22-41-57,2009-09-13_17-38-15,0.7761491705711028
2009-09-13_17-38-15,2009-09-15_23-40-08,0.8209446625300748
2009-09-15_23-40-08,2009-09-16_16-20-31,0.8191146102219926
2009-09-16_16-20-31,2009-09-17_18-57-59,0.7725542075374292
2009-09-17_18-57-59,2009-09-18_20-49-36,0.8371192565823438
2009-09-18_20-49-36,2009-09-19_22-29-42,0.7951939183094964
2009-09-19_22-29-42,2009-09-20_20-29-25,0.8242519788484907
2009-09-20_20-29-25,2009-09-21_23-58-43,0.7680225024493537
2009-09-21_23-58-43,2009-09-22_23-16-39,0.7745014380076484
2009-09-22_23-16-39,2009-09-23_23-47-52,0.8030215178456387
2009-09-23_23-47-52,2009-09-24_03-09-26,0.8182743784280883
2009-09-24_03-09-26,2009-09-25_14-21-06,0.7964988340394785
2009-09-25_14-21-06,2009-09-26_14-31-04,0.7876254180602008
2009-09-26_14-31-04,2009-09-27_02-48-53,0.7699249069224459
2009-09-27_02-48-53,2009-09-29_12-25-30,0.7878778317662647
2009-09-29_12-25-30,2009-09-30_02-48-59,0.8000707486493439
2009-09-30_02-48-59,2009-10-02_11-37-17,0.7674942114741445
2009-10-02_11-37-17,2009-10-03_11-45-07,0.7510838597795122
2009-10-03_11-45-07,2009-10-04_03-14-41,0.8193979933110366
2009-10-04_03-14-41,2009-10-05_03-03-07,0.7687972253189643
2009-10-05_03-03-07,2009-10-06_22-13-37,0.7867735218022339
2009-10-06_22-13-37,2009-10-08_23-28-29,0.7977850697292861
2009-10-08_23-28-29,2009-10-09_23-35-30,0.7601772184409914
2009-10-09_23-35-30,2009-10-10_16-14-41,0.7855400025683829
2009-10-10_16-14-41,2009-10-11_22-29-15,0.7740464877359703
2009-10-11_22-29-15,2009-10-12_15-25-01,0.7793116733016565
2009-10-12_15-25-01,2009-10-13_17-58-24,0.808848080133556
2009-10-13_17-58-24,2009-10-14_17-43-41,0.7755228758169934
2009-10-14_17-43-41,2009-10-15_23-50-48,0.7984935897435897
2009-10-15_23-50-48,2009-10-16_23-56-10,0.8071794871794874
2009-10-16_23-56-10,2009-10-17_23-47-36,0.7821794871794874
2009-10-17_23-47-36,2009-10-18_20-57-52,0.8131410256410254
2009-10-18_20-57-52,2009-10-19_23-09-06,0.8184935897435894
2009-10-19_23-09-06,2009-10-20_22-12-11,0.8152614379084965
2009-10-20_22-12-11,2009-10-21_23-28-20,0.8068589743589741
2009-10-21_23-28-20,2009-10-22_22-28-08,0.824198717948718
2009-10-22_22-28-08,2009-10-23_23-34-43,0.8222115384615384
2009-10-23_23-34-43,2009-10-24_17-47-56,0.8022756410256408
2009-10-24_17-47-56,2009-10-25_23-50-56,0.7698707282733903
2009-10-25_23-50-56,2009-10-26_15-23-32,0.8063290741845351
2009-10-26_15-23-32,2009-10-27_17-34-36,0.7489404451699996
2009-10-27_17-34-36,2009-10-29_21-37-48,0.771694611544861
2009-10-29_21-37-48,2009-11-01_23-07-18,0.7613928414718234
2009-11-01_23-07-18,2009-11-02_19-18-49,0.7936507936507936
2009-11-02_19-18-49,2009-11-03_14-12-04,0.755598621877692
2009-11-03_14-12-04,2009-11-04_18-53-16,0.7913558578323825
2009-11-04_18-53-16,2009-11-05_08-42-47,0.8076223907728954
2009-11-05_08-42-47,2009-11-06_04-11-22,0.8004491202165622
2009-11-06_04-11-22,2009-11-07_18-21-03,0.7858680940076289
2009-11-07_18-21-03,2009-11-08_18-41-26,0.785256109390156
2009-11-08_18-41-26,2009-11-09_11-12-45,0.8346005819956825
2009-11-09_11-12-45,2009-11-11_21-05-42,0.8295866347275968
2009-11-11_21-05-42,2009-11-12_14-52-47,0.8248571955039614
2009-11-12_14-52-47,2009-11-13_09-37-50,0.7690866654382409
2009-11-13_09-37-50,2009-11-14_23-35-00,0.7885879245746575
2009-11-14_23-35-00,2009-11-15_23-28-11,0.8142017186793304
2009-11-15_23-28-11,2009-11-16_05-51-18,0.8247343529267245
2009-11-16_05-51-18,2009-11-17_05-33-47,0.8046967543236203
2009-11-17_05-33-47,2009-11-18_11-34-43,0.7840559109215824
2009-11-18_11-34-43,2009-11-20_19-14-19,0.835790184878079
2009-11-20_19-14-19,2009-11-21_18-32-19,0.8154290277010013
2009-11-21_18-32-19,2009-11-22_15-37-16,0.7796039295181663
2009-11-22_15-37-16,2009-11-23_16-27-16,0.7838906532162652
2009-11-23_16-27-16,2009-11-24_22-23-21,0.7758525852585259
2009-11-24_22-23-21,2009-11-25_14-52-47,0.7353624251314019
2009-11-25_14-52-47,2009-11-26_16-52-25,0.7911762874400646
2009-11-26_16-52-25,2009-11-27_13-26-17,0.7714015498200012
2009-11-27_13-26-17,2009-11-28_22-14-02,0.7609067057172495
2009-11-28_22-14-02,2009-11-29_19-40-36,0.7963072332224675
2009-11-29_19-40-36,2009-11-30_12-16-17,0.788943803770822
2009-11-30_12-16-17,2009-12-01_02-32-01,0.7728354384038075
2009-12-01_02-32-01,2009-12-02_23-46-25,0.7947841223462122
2009-12-02_23-46-25,2009-12-03_00-20-58,0.8133101240247429
2009-12-03_00-20-58,2009-12-04_23-03-29,0.8002013545670876
2009-12-04_23-03-29,2009-12-05_17-56-25,0.7271645615961927
2009-12-05_17-56-25,2009-12-07_01-37-34,0.7369882238086523
2009-12-07_01-37-34,2009-12-10_21-32-28,0.8120995789859049
2009-12-10_21-32-28,2009-12-11_15-01-54,0.7317134583910362
2009-12-11_15-01-54,2009-12-12_02-42-35,0.79055252819668
2009-12-12_02-42-35,2009-12-13_17-42-49,0.8072170827525027
2009-12-13_17-42-49,2009-12-14_03-16-28,0.7926082496658479
2009-12-14_03-16-28,2009-12-15_16-36-14,0.78101395666905
2009-12-15_16-36-14,2009-12-16_23-18-59,0.7815734667868574
2009-12-16_23-18-59,2009-12-17_23-29-33,0.7975505890398183
2009-12-17_23-29-33,2009-12-18_18-50-29,0.7942909643898111
2009-12-18_18-50-29,2009-12-30_18-38-05,0.8062032695475856
2009-12-30_18-38-05,2010-01-01_22-23-27,0.7965720441008742
2010-01-01_22-23-27,2010-01-02_18-57-45,0.8129340698388089
2010-01-02_18-57-45,2010-01-03_23-41-11,0.7756675266544404
2010-01-03_23-41-11,2010-01-04_23-58-13,0.7653165894749933
2010-01-04_23-58-13,2010-01-05_12-57-44,0.7979778402299966
2010-01-05_12-57-44,2010-01-06_22-43-39,0.7324333011893279
2010-01-06_22-43-39,2010-01-07_14-56-50,0.7514946962391514
2010-01-07_14-56-50,2010-01-08_18-07-33,0.7765670202507231
2010-01-08_18-07-33,2010-01-09_22-21-55,0.7584489281210591
2010-01-09_22-21-55,2010-01-10_04-52-45,0.7562421185372007
2010-01-10_04-52-45,2010-01-11_02-14-04,0.7992131147540985
2010-01-11_02-14-04,2010-01-12_23-29-57,0.7518804243008678
2010-01-12_23-29-57,2010-01-13_22-43-13,0.7731641676278355
2010-01-13_22-43-13,2010-01-14_13-27-34,0.7889974779319041
2010-01-14_13-27-34,2010-01-15_22-30-30,0.7561160151324083
2010-01-15_22-30-30,2010-01-16_02-49-40,0.8108852459016395
2010-01-16_02-49-40,2010-01-17_22-32-22,0.7821279331404694
2010-01-17_22-32-22,2010-01-18_13-02-27,0.7419530823786143
2010-01-18_13-02-27,2010-01-19_02-26-38,0.8076190476190475
2010-01-19_02-26-38,2010-01-20_02-51-09,0.7806219312602292
2010-01-20_02-51-09,2010-01-22_05-10-33,0.751620294599018
2010-01-22_05-10-33,2010-01-23_23-37-52,0.7105128696429711
2010-01-23_23-37-52,2010-01-24_23-33-06,0.7654403781056395
2010-01-24_23-33-06,2010-01-25_19-30-16,0.754527687296417
2010-01-25_19-30-16,2010-01-26_11-03-16,0.7279491601200739
2010-01-26_11-03-16,2010-01-27_21-03-34,0.7330267611930765
2010-01-27_21-03-34,2010-01-28_12-30-24,0.8119058698397927
2010-01-28_12-30-24,2010-01-29_16-44-48,0.7453721682847895
2010-01-29_16-44-48,2010-01-30_23-16-21,0.768957421156165
2010-01-30_23-16-21,2010-01-31_18-12-57,0.7346278317152104
2010-01-31_18-12-57,2010-02-01_23-48-27,0.7608737864077671
2010-02-01_23-48-27,2010-02-02_20-09-10,0.7709880068532267
2010-02-02_20-09-10,2010-02-03_12-17-06,0.7541368993100078
2010-02-03_12-17-06,2010-02-04_18-41-18,0.7952005861879462
2010-02-04_18-41-18,2010-02-05_15-35-05,0.7648645218605242
2010-02-05_15-35-05,2010-02-06_23-44-59,0.7907119741100326
2010-02-06_23-44-59,2010-02-07_23-28-23,0.7557567836694052
2010-02-07_23-28-23,2010-02-08_17-46-49,0.8092481951705253
2010-02-08_17-46-49,2010-02-09_00-26-10,0.8047566709409536
2010-02-09_00-26-10,2010-02-10_19-37-29,0.7092263540330952
2010-02-10_19-37-29,2010-02-11_23-56-48,0.7320761762509337
2010-02-11_23-56-48,2010-02-13_02-59-30,0.8174010455563854
2010-02-13_02-59-30,2010-02-14_11-11-47,0.7546054269355239
2010-02-14_11-11-47,2010-02-19_09-16-33,0.7782219683990101
2010-02-19_09-16-33,2010-02-21_16-55-29,0.7345836885478829
2010-02-21_16-55-29,2010-02-24_14-27-55,0.8154147327207856
2010-02-24_14-27-55,2010-02-25_13-22-37,0.7935335164661678
2010-02-25_13-22-37,2010-02-26_19-33-49,0.7681816688027866
2010-02-26_19-33-49,2010-02-27_23-15-22,0.7571911212149917
2010-02-27_23-15-22,2010-02-28_13-01-59,0.7991222253796849
2010-02-28_13-01-59,2010-03-02_16-18-14,0.800644122383253
