Version1,Version2,Hungarian
2008-10-05_18-39-31,2008-10-06_09-51-47,0.6201029601029601
2008-10-06_09-51-47,2008-10-07_17-00-58,0.6194899124476589
2008-10-07_17-00-58,2008-10-09_16-29-44,0.6205557670346403
2008-10-09_16-29-44,2008-10-10_11-28-39,0.5730422730422728
2008-10-10_11-28-39,2008-10-12_11-20-08,0.5949317469101644
2008-10-12_11-20-08,2008-10-13_12-36-05,0.5832307837940176
2008-10-13_12-36-05,2008-10-14_12-59-42,0.6416432071733916
2008-10-14_12-59-42,2008-10-15_14-50-14,0.5794371254456723
2008-10-15_14-50-14,2008-10-16_13-29-13,0.644401269029291
2008-10-16_13-29-13,2008-10-17_14-11-04,0.6101669904822801
2008-10-17_14-11-04,2008-10-18_19-37-41,0.6407514375666746
2008-10-18_19-37-41,2008-10-19_19-54-49,0.6384096999973983
2008-10-19_19-54-49,2008-10-20_08-59-03,0.5948377204191158
2008-10-20_08-59-03,2008-10-21_17-26-10,0.551740745837347
2008-10-21_17-26-10,2008-10-23_22-02-30,0.5808978954140245
2008-10-23_22-02-30,2008-10-24_23-47-38,0.6023894255210982
2008-10-24_23-47-38,2008-10-25_23-59-41,0.6204613095238096
2008-10-25_23-59-41,2008-10-26_19-55-20,0.5998015873015873
2008-10-26_19-55-20,2008-10-27_21-30-39,0.6342261904761903
2008-10-27_21-30-39,2008-10-29_13-16-28,0.6317514677103718
2008-10-29_13-16-28,2008-10-30_23-58-19,0.6295254403131113
2008-10-30_23-58-19,2008-10-31_03-04-55,0.628844246031746
2008-10-31_03-04-55,2008-11-01_13-40-32,0.643787726358149
2008-11-01_13-40-32,2008-11-02_00-55-41,0.6457589285714287
2008-11-02_00-55-41,2008-11-04_21-44-28,0.6195732838589979
2008-11-04_21-44-28,2008-11-05_13-20-58,0.6132421150278293
2008-11-05_13-20-58,2008-11-06_23-42-42,0.5653978585915758
2008-11-06_23-42-42,2008-11-07_13-36-46,0.6191624486677492
2008-11-07_13-36-46,2008-11-08_22-31-19,0.6497946709960842
2008-11-08_22-31-19,2008-11-09_17-32-46,0.6173479132843092
2008-11-09_17-32-46,2008-11-10_22-23-20,0.5756103286384975
2008-11-10_22-23-20,2008-11-11_22-59-41,0.6215962441314554
2008-11-11_22-59-41,2008-11-12_22-06-46,0.6322351919737601
2008-11-12_22-06-46,2008-11-13_21-53-32,0.6165064712599924
2008-11-13_21-53-32,2008-11-14_22-14-12,0.5826235861385245
2008-11-14_22-14-12,2008-11-16_22-21-23,0.5789283943941238
2008-11-16_22-21-23,2008-11-17_22-19-18,0.642867603983597
2008-11-17_22-19-18,2008-11-19_13-25-14,0.6297354032415545
2008-11-19_13-25-14,2008-11-20_23-41-56,0.6276091195801332
2008-11-20_23-41-56,2008-11-21_10-36-36,0.6294283600037
2008-11-21_10-36-36,2008-11-22_20-30-53,0.5782767551567849
2008-11-22_20-30-53,2008-11-23_14-58-14,0.6461227339480466
2008-11-23_14-58-14,2008-11-24_22-34-47,0.6017135325131809
2008-11-24_22-34-47,2008-11-25_13-33-11,0.6027007185602101
2008-11-25_13-33-11,2008-11-28_04-01-03,0.6427443215946254
2008-11-28_04-01-03,2008-11-29_23-14-37,0.5788540123041
2008-11-29_23-14-37,2008-11-30_17-41-31,0.6327145359019264
2008-11-30_17-41-31,2008-12-01_12-38-36,0.5971259266367585
2008-12-01_12-38-36,2008-12-02_22-56-59,0.5588906870025937
2008-12-02_22-56-59,2008-12-03_20-16-11,0.5225121372675077
2008-12-03_20-16-11,2008-12-04_15-29-35,0.5645856013631845
2008-12-04_15-29-35,2008-12-05_16-40-36,0.6380618797431407
2008-12-05_16-40-36,2008-12-07_01-16-34,0.6521657910099243
2008-12-07_01-16-34,2008-12-08_22-56-18,0.5906830122591947
2008-12-08_22-56-18,2008-12-09_22-53-31,0.5731798849136852
2008-12-09_22-53-31,2008-12-10_14-14-09,0.5779334500875656
2008-12-10_14-14-09,2008-12-12_02-14-35,0.5870994154706939
2008-12-12_02-14-35,2008-12-14_15-45-25,0.6327472877385313
2008-12-14_15-45-25,2008-12-15_11-26-36,0.5858493870402803
2008-12-15_11-26-36,2008-12-18_00-44-58,0.6036824915984288
2008-12-18_00-44-58,2008-12-22_17-09-12,0.6292604068435943
2008-12-22_17-09-12,2008-12-23_23-36-47,0.6358615115182542
2008-12-23_23-36-47,2008-12-24_03-11-43,0.6086712470250127
2008-12-24_03-11-43,2008-12-25_01-01-23,0.6232000389180774
2008-12-25_01-01-23,2008-12-26_14-56-03,0.5794602362027931
2008-12-26_14-56-03,2008-12-29_01-03-17,0.6158216223142967
2008-12-29_01-03-17,2008-12-30_10-40-05,0.586284225364145
2008-12-30_10-40-05,2008-12-31_03-43-24,0.58855808523059
2008-12-31_03-43-24,2009-01-01_17-52-09,0.5954932866316406
2009-01-01_17-52-09,2009-01-04_02-58-58,0.6362171628721542
2009-01-04_02-58-58,2009-01-08_17-19-01,0.6578633975481613
2009-01-08_17-19-01,2009-01-09_14-49-11,0.6337419731465265
2009-01-09_14-49-11,2009-01-10_11-36-38,0.6466968281766883
2009-01-10_11-36-38,2009-01-12_22-12-22,0.6109007431249112
2009-01-12_22-12-22,2009-01-13_15-22-50,0.6149240308609835
2009-01-13_15-22-50,2009-01-14_00-28-03,0.6175995633088452
2009-01-14_00-28-03,2009-01-19_16-38-30,0.5857574999431391
2009-01-19_16-38-30,2009-01-20_02-52-57,0.6042031523642734
2009-01-20_02-52-57,2009-01-22_13-27-14,0.6067795840523112
2009-01-22_13-27-14,2009-01-23_02-07-14,0.595592560749355
2009-01-23_02-07-14,2009-01-24_21-23-41,0.5909820282413352
2009-01-24_21-23-41,2009-01-25_01-00-15,0.6145163664916328
2009-01-25_01-00-15,2009-01-27_18-54-41,0.6274514683922346
2009-01-27_18-54-41,2009-01-28_23-56-31,0.6084612487051512
2009-01-28_23-56-31,2009-01-29_02-01-04,0.6202090592334494
2009-01-29_02-01-04,2009-01-31_23-33-54,0.5750893132801127
2009-01-31_23-33-54,2009-02-01_00-40-45,0.6123246672027159
2009-02-01_00-40-45,2009-02-02_23-43-57,0.6150495845617797
2009-02-02_23-43-57,2009-02-03_23-59-41,0.5918764302059497
2009-02-03_23-59-41,2009-02-04_23-43-44,0.5843246376811593
2009-02-04_23-43-44,2009-02-05_12-38-21,0.625307800808052
2009-02-05_12-38-21,2009-02-07_22-30-39,0.599832854017649
2009-02-07_22-30-39,2009-02-13_00-02-54,0.5818121786708174
2009-02-13_00-02-54,2009-02-14_20-58-13,0.6235083250790057
2009-02-14_20-58-13,2009-02-15_12-40-30,0.6390303378039159
2009-02-15_12-40-30,2009-02-16_12-36-50,0.6291920192443753
2009-02-16_12-36-50,2009-02-18_21-09-07,0.5651148530729682
2009-02-18_21-09-07,2009-02-19_01-25-42,0.5929549003398547
2009-02-19_01-25-42,2009-02-20_04-56-00,0.5878111509139341
2009-02-20_04-56-00,2009-02-22_10-57-23,0.6207490212725815
2009-02-22_10-57-23,2009-02-23_16-51-25,0.6416678458563275
2009-02-23_16-51-25,2009-02-24_17-10-24,0.6375170982500827
2009-02-24_17-10-24,2009-02-26_12-38-01,0.6332286212914489
2009-02-26_12-38-01,2009-03-01_04-50-18,0.6305991855730078
2009-03-01_04-50-18,2009-03-02_16-12-00,0.6545681807461914
2009-03-02_16-12-00,2009-03-03_18-47-56,0.6030611763596057
2009-03-03_18-47-56,2009-03-04_17-56-00,0.6020709714950554
2009-03-04_17-56-00,2009-03-05_17-27-39,0.622007428290151
2009-03-05_17-27-39,2009-03-06_22-48-11,0.5852687161587686
2009-03-06_22-48-11,2009-03-07_01-54-24,0.6432034128369207
2009-03-07_01-54-24,2009-03-08_23-46-48,0.5870048309178745
2009-03-08_23-46-48,2009-03-09_22-37-23,0.5854045129334066
2009-03-09_22-37-23,2009-03-10_16-01-57,0.659284534947716
2009-03-10_16-01-57,2009-03-11_21-15-51,0.613604843148046
2009-03-11_21-15-51,2009-03-12_19-06-18,0.6445849802371542
2009-03-12_19-06-18,2009-03-13_23-43-26,0.6473630717108979
2009-03-13_23-43-26,2009-03-14_22-57-20,0.6228604118993135
2009-03-14_22-57-20,2009-03-15_22-20-31,0.6236057971014493
2009-03-15_22-20-31,2009-03-16_23-06-23,0.6400927536231882
2009-03-16_23-06-23,2009-03-17_13-03-06,0.6355014492753623
2009-03-17_13-03-06,2009-03-18_22-39-34,0.6156739130434782
2009-03-18_22-39-34,2009-03-19_23-21-55,0.580282608695652
2009-03-19_23-21-55,2009-03-20_23-01-48,0.5733506944444445
2009-03-20_23-01-48,2009-03-21_21-51-11,0.6228527046783627
2009-03-21_21-51-11,2009-03-22_22-48-41,0.5820899024024023
2009-03-22_22-48-41,2009-03-23_08-44-02,0.5879082207207208
2009-03-23_08-44-02,2009-03-25_03-55-53,0.6128703703703701
2009-03-25_03-55-53,2009-03-26_18-14-16,0.6001450421940927
2009-03-26_18-14-16,2009-03-27_17-22-00,0.6035073839662447
2009-03-27_17-22-00,2009-03-28_21-06-38,0.6153935185185183
2009-03-28_21-06-38,2009-03-29_23-49-46,0.6338633040935671
2009-03-29_23-49-46,2009-03-30_06-50-54,0.586805555555556
2009-03-30_06-50-54,2009-03-31_23-41-53,0.5850932267884323
2009-03-31_23-41-53,2009-04-01_19-48-05,0.6196051103368176
2009-04-01_19-48-05,2009-04-02_22-50-40,0.6062500000000002
2009-04-02_22-50-40,2009-04-03_22-48-10,0.6417180380595011
2009-04-03_22-48-10,2009-04-04_23-15-14,0.6566827481461628
2009-04-04_23-15-14,2009-04-05_23-39-14,0.6244751183775573
2009-04-05_23-39-14,2009-04-06_18-42-11,0.6337164577582697
2009-04-06_18-42-11,2009-04-07_20-07-23,0.6361826326983121
2009-04-07_20-07-23,2009-04-08_21-51-33,0.6370424001086021
2009-04-08_21-51-33,2009-04-09_23-01-47,0.63205574912892
2009-04-09_23-01-47,2009-04-10_23-48-03,0.6043956043956041
2009-04-10_23-48-03,2009-04-11_11-07-22,0.649915125524882
2009-04-11_11-07-22,2009-04-12_20-35-19,0.6051631295533735
2009-04-12_20-35-19,2009-04-13_23-18-52,0.5817156286721502
2009-04-13_23-18-52,2009-04-14_21-23-33,0.5822326674500589
2009-04-14_21-23-33,2009-04-15_23-29-44,0.5989755807027994
2009-04-15_23-29-44,2009-04-16_23-05-59,0.6616795711733177
2009-04-16_23-05-59,2009-04-17_23-53-15,0.6406908874329957
2009-04-17_23-53-15,2009-04-18_21-04-25,0.613226544622426
2009-04-18_21-04-25,2009-04-19_23-38-08,0.5842791762013729
2009-04-19_23-38-08,2009-04-20_22-04-21,0.5597587719298248
2009-04-20_22-04-21,2009-04-21_23-51-43,0.6137381213450291
2009-04-21_23-51-43,2009-04-22_23-25-48,0.604314019392009
2009-04-22_23-25-48,2009-04-24_06-40-30,0.6265633050728372
2009-04-24_06-40-30,2009-04-25_13-26-10,0.5846255586974368
2009-04-25_13-26-10,2009-04-26_23-25-36,0.6236431633676912
2009-04-26_23-25-36,2009-04-27_23-29-14,0.6468972968106419
2009-04-27_23-29-14,2009-04-29_12-02-57,0.5891650816554075
2009-04-29_12-02-57,2009-04-30_21-24-24,0.5841367700749873
2009-04-30_21-24-24,2009-05-01_09-04-25,0.5964156741358816
2009-05-01_09-04-25,2009-05-02_17-18-34,0.6011484198012697
2009-05-02_17-18-34,2009-05-03_02-15-18,0.6297294185377088
2009-05-03_02-15-18,2009-05-04_21-59-05,0.5992170408750721
2009-05-04_21-59-05,2009-05-05_20-14-12,0.6411248145175024
2009-05-05_20-14-12,2009-05-06_05-28-53,0.61998722407552
2009-05-06_05-28-53,2009-05-08_18-22-52,0.6064194872485029
2009-05-08_18-22-52,2009-05-10_23-41-29,0.6118523316062175
2009-05-10_23-41-29,2009-05-11_22-51-49,0.5669689119170982
2009-05-11_22-51-49,2009-05-13_23-48-59,0.6028997363876014
2009-05-13_23-48-59,2009-05-14_00-23-34,0.5500724703324579
2009-05-14_00-23-34,2009-05-15_23-23-23,0.6311604567162007
2009-05-15_23-23-23,2009-05-17_19-28-14,0.6081264217608056
2009-05-17_19-28-14,2009-05-18_23-50-03,0.614307606575648
2009-05-18_23-50-03,2009-05-19_18-01-42,0.588859478034736
2009-05-19_18-01-42,2009-05-20_23-21-42,0.6270045819014893
2009-05-20_23-21-42,2009-05-21_18-35-37,0.6276420467918844
2009-05-21_18-35-37,2009-05-23_17-00-13,0.6149394103816243
2009-05-23_17-00-13,2009-05-25_16-38-32,0.5731690989422951
2009-05-25_16-38-32,2009-05-26_19-42-34,0.5880033483126268
2009-05-26_19-42-34,2009-05-27_17-06-25,0.5924090228213941
2009-05-27_17-06-25,2009-05-28_17-07-22,0.6295625522429649
2009-05-28_17-07-22,2009-05-29_10-39-06,0.5840038555024726
2009-05-29_10-39-06,2009-06-01_16-37-27,0.5570153381946193
2009-06-01_16-37-27,2009-06-03_20-35-26,0.5993138936535164
2009-06-03_20-35-26,2009-06-04_19-03-20,0.6415094339622641
2009-06-04_19-03-20,2009-06-05_21-53-11,0.6458201679155009
2009-06-05_21-53-11,2009-06-06_20-59-55,0.6255303782612622
2009-06-06_20-59-55,2009-06-07_16-05-04,0.663413842659126
2009-06-07_16-05-04,2009-06-09_23-01-24,0.6181215520838164
2009-06-09_23-01-24,2009-06-10_14-09-48,0.5839992389649924
2009-06-10_14-09-48,2009-06-11_19-30-19,0.6013744909292857
2009-06-11_19-30-19,2009-06-12_15-32-51,0.6354359496482782
2009-06-12_15-32-51,2009-06-13_23-41-57,0.6374722325064787
2009-06-13_23-41-57,2009-06-14_19-42-12,0.6515179563124768
2009-06-14_19-42-12,2009-06-15_18-13-51,0.6073445020362829
2009-06-15_18-13-51,2009-06-16_12-05-21,0.6033789954337897
2009-06-16_12-05-21,2009-06-17_20-33-50,0.5570547945205478
2009-06-17_20-33-50,2009-06-18_22-22-04,0.5636230208148013
2009-06-18_22-22-04,2009-06-19_13-51-29,0.5680949052181424
2009-06-19_13-51-29,2009-06-20_03-59-02,0.5827281729658358
2009-06-20_03-59-02,2009-06-22_01-31-12,0.6072374429223741
2009-06-22_01-31-12,2009-06-26_23-23-16,0.6388837467604591
2009-06-26_23-23-16,2009-06-27_22-09-28,0.6206741167988462
2009-06-27_22-09-28,2009-06-28_03-33-57,0.6060742609949532
2009-06-28_03-33-57,2009-06-30_20-36-27,0.5969606164383563
2009-06-30_20-36-27,2009-07-02_14-25-51,0.5998929794520548
2009-07-02_14-25-51,2009-07-03_22-16-17,0.5978084593469211
2009-07-03_22-16-17,2009-07-04_16-50-43,0.5690167300048051
2009-07-04_16-50-43,2009-07-05_21-46-37,0.5863069202081129
2009-07-05_21-46-37,2009-07-06_23-24-20,0.6303000189286391
2009-07-06_23-24-20,2009-07-07_14-59-30,0.598919573209002
2009-07-07_14-59-30,2009-07-08_18-58-09,0.6319824262530261
2009-07-08_18-58-09,2009-07-09_01-35-29,0.6422947649523462
2009-07-09_01-35-29,2009-07-10_18-40-49,0.6170048009911725
2009-07-10_18-40-49,2009-07-11_22-26-48,0.55874972485142
2009-07-11_22-26-48,2009-07-12_02-50-35,0.637900188323917
2009-07-12_02-50-35,2009-07-13_01-27-47,0.618870056497175
2009-07-13_01-27-47,2009-07-14_01-02-57,0.6366779661016951
2009-07-14_01-02-57,2009-07-15_20-02-19,0.6503206596426936
2009-07-15_20-02-19,2009-07-16_16-09-25,0.6394576271186441
2009-07-16_16-09-25,2009-07-17_00-59-26,0.6247231638418077
2009-07-17_00-59-26,2009-07-18_17-26-25,0.6254237288135589
2009-07-18_17-26-25,2009-07-19_23-11-45,0.6370791734385883
2009-07-19_23-11-45,2009-07-22_00-31-27,0.647852333410727
2009-07-22_00-31-27,2009-07-23_22-07-07,0.6188298119340608
2009-07-23_22-07-07,2009-07-24_22-34-47,0.6371670702179175
2009-07-24_22-34-47,2009-07-25_11-52-32,0.6016271186440675
2009-07-25_11-52-32,2009-07-27_02-55-02,0.6052838673412031
2009-07-27_02-55-02,2009-07-29_01-35-13,0.6152894884766723
2009-07-29_01-35-13,2009-07-30_12-57-19,0.6240827674217219
2009-07-30_12-57-19,2009-08-01_06-53-03,0.6582881363657083
2009-08-01_06-53-03,2009-08-02_19-45-31,0.6368521641371556
2009-08-02_19-45-31,2009-08-03_10-36-58,0.6483757876985891
2009-08-03_10-36-58,2009-08-05_23-16-27,0.6344269643733855
2009-08-05_23-16-27,2009-08-08_03-20-12,0.5952569001216725
2009-08-08_03-20-12,2009-08-09_22-06-56,0.6205283867341204
2009-08-09_22-06-56,2009-08-10_03-16-18,0.6199662731871838
2009-08-10_03-16-18,2009-08-12_21-24-29,0.6033549303275051
2009-08-12_21-24-29,2009-08-13_01-26-17,0.5893653809208703
2009-08-13_01-26-17,2009-08-14_22-33-10,0.6158772173244816
2009-08-14_22-33-10,2009-08-17_02-12-20,0.6191993004809195
2009-08-17_02-12-20,2009-08-20_23-34-01,0.5621968230175086
2009-08-20_23-34-01,2009-08-21_17-40-36,0.5728013597141114
2009-08-21_17-40-36,2009-08-22_20-19-48,0.558811993375752
2009-08-22_20-19-48,2009-08-23_22-10-04,0.6318860877684408
2009-08-23_22-10-04,2009-08-24_16-20-52,0.6328185328185331
2009-08-24_16-20-52,2009-08-27_21-13-30,0.6332100840336136
2009-08-27_21-13-30,2009-08-28_21-15-24,0.6405826330532215
2009-08-28_21-15-24,2009-08-29_22-53-41,0.57933893557423
2009-08-29_22-53-41,2009-08-30_20-05-10,0.5767801857585142
2009-08-30_20-05-10,2009-08-31_05-15-21,0.6429013710747459
2009-08-31_05-15-21,2009-09-02_11-49-25,0.5845201238390094
2009-09-02_11-49-25,2009-09-04_03-48-40,0.5662192393736019
2009-09-04_03-48-40,2009-09-05_20-15-17,0.6119428669764242
2009-09-05_20-15-17,2009-09-06_16-52-50,0.6258604371020476
2009-09-06_16-52-50,2009-09-07_13-19-17,0.6577628635346756
2009-09-07_13-19-17,2009-09-08_21-17-49,0.6252870010596966
2009-09-08_21-17-49,2009-09-09_23-12-10,0.5827446132108799
2009-09-09_23-12-10,2009-09-10_21-27-39,0.6621845164949429
2009-09-10_21-27-39,2009-09-11_23-29-45,0.6222705359674829
2009-09-11_23-29-45,2009-09-12_22-41-57,0.59668903803132
2009-09-12_22-41-57,2009-09-13_17-38-15,0.5921700223713646
2009-09-13_17-38-15,2009-09-15_23-40-08,0.6376758297324628
2009-09-15_23-40-08,2009-09-16_16-20-31,0.6443186055182698
2009-09-16_16-20-31,2009-09-17_18-57-59,0.6383883423738164
2009-09-17_18-57-59,2009-09-18_20-49-36,0.6069918175967639
2009-09-18_20-49-36,2009-09-19_22-29-42,0.5830820770519263
2009-09-19_22-29-42,2009-09-20_20-29-25,0.5958012283640426
2009-09-20_20-29-25,2009-09-21_23-58-43,0.6215075376884421
2009-09-21_23-58-43,2009-09-22_23-16-39,0.6371207891308396
2009-09-22_23-16-39,2009-09-23_23-47-52,0.6104969290898942
2009-09-23_23-47-52,2009-09-24_03-09-26,0.6199441652707987
2009-09-24_03-09-26,2009-09-25_14-21-06,0.583911116765261
2009-09-25_14-21-06,2009-09-26_14-31-04,0.5882265780449601
2009-09-26_14-31-04,2009-09-27_02-48-53,0.6640533379663814
2009-09-27_02-48-53,2009-09-29_12-25-30,0.6304999348477612
2009-09-29_12-25-30,2009-09-30_02-48-59,0.6529542920847268
2009-09-30_02-48-59,2009-10-02_11-37-17,0.5874693422519509
2009-10-02_11-37-17,2009-10-03_11-45-07,0.6303217933652717
2009-10-03_11-45-07,2009-10-04_03-14-41,0.6561963301093736
2009-10-04_03-14-41,2009-10-05_03-03-07,0.625870017174365
2009-10-05_03-03-07,2009-10-06_22-13-37,0.6218755500792118
2009-10-06_22-13-37,2009-10-08_23-28-29,0.6251100158422814
2009-10-08_23-28-29,2009-10-09_23-35-30,0.6031385642737898
2009-10-09_23-35-30,2009-10-10_16-14-41,0.6252514875219384
2009-10-10_16-14-41,2009-10-11_22-29-15,0.569774410342023
2009-10-11_22-29-15,2009-10-12_15-25-01,0.6103322889747751
2009-10-12_15-25-01,2009-10-13_17-58-24,0.6260434056761268
2009-10-13_17-58-24,2009-10-14_17-43-41,0.59486301369863
2009-10-14_17-43-41,2009-10-15_23-50-48,0.6208444444444444
2009-10-15_23-50-48,2009-10-16_23-56-10,0.6090084388185651
2009-10-16_23-56-10,2009-10-17_23-47-36,0.5599578059071731
2009-10-17_23-47-36,2009-10-18_20-57-52,0.6189177489177489
2009-10-18_20-57-52,2009-10-19_23-09-06,0.6508658008658005
2009-10-19_23-09-06,2009-10-20_22-12-11,0.6121212121212121
2009-10-20_22-12-11,2009-10-21_23-28-20,0.607094017094017
2009-10-21_23-28-20,2009-10-22_22-28-08,0.5779914529914529
2009-10-22_22-28-08,2009-10-23_23-34-43,0.6420422535211271
2009-10-23_23-34-43,2009-10-24_17-47-56,0.5993201754385964
2009-10-24_17-47-56,2009-10-25_23-50-56,0.5408091776863122
2009-10-25_23-50-56,2009-10-26_15-23-32,0.6000584611233529
2009-10-26_15-23-32,2009-10-27_17-34-36,0.5821250297123841
2009-10-27_17-34-36,2009-10-29_21-37-48,0.622879616224042
2009-10-29_21-37-48,2009-11-01_23-07-18,0.5840056953013764
2009-11-01_23-07-18,2009-11-02_19-18-49,0.5325106786900807
2009-11-02_19-18-49,2009-11-03_14-12-04,0.5592539635813113
2009-11-03_14-12-04,2009-11-04_18-53-16,0.6130619454140207
2009-11-04_18-53-16,2009-11-05_08-42-47,0.6124031007751938
2009-11-05_08-42-47,2009-11-06_04-11-22,0.5695118834653717
2009-11-06_04-11-22,2009-11-07_18-21-03,0.654461653642787
2009-11-07_18-21-03,2009-11-08_18-41-26,0.6055403732511152
2009-11-08_18-41-26,2009-11-09_11-12-45,0.6408273945587379
2009-11-09_11-12-45,2009-11-11_21-05-42,0.6566721945826424
2009-11-11_21-05-42,2009-11-12_14-52-47,0.6382752902155889
2009-11-12_14-52-47,2009-11-13_09-37-50,0.6227735779974585
2009-11-13_09-37-50,2009-11-14_23-35-00,0.6373974284422047
2009-11-14_23-35-00,2009-11-15_23-28-11,0.6351575456053068
2009-11-15_23-28-11,2009-11-16_05-51-18,0.6105403717344017
2009-11-16_05-51-18,2009-11-17_05-33-47,0.6404864566058595
2009-11-17_05-33-47,2009-11-18_11-34-43,0.6086014372581536
2009-11-18_11-34-43,2009-11-20_19-14-19,0.6149253731343283
2009-11-20_19-14-19,2009-11-21_18-32-19,0.5866887783305692
2009-11-21_18-32-19,2009-11-22_15-37-16,0.6011248852157945
2009-11-22_15-37-16,2009-11-23_16-27-16,0.5800112906027445
2009-11-23_16-27-16,2009-11-24_22-23-21,0.6318203248896318
2009-11-24_22-23-21,2009-11-25_14-52-47,0.597938365265098
2009-11-25_14-52-47,2009-11-26_16-52-25,0.6242306663098741
2009-11-26_16-52-25,2009-11-27_13-26-17,0.558023064250412
2009-11-27_13-26-17,2009-11-28_22-14-02,0.581982138212087
2009-11-28_22-14-02,2009-11-29_19-40-36,0.5710136131102055
2009-11-29_19-40-36,2009-11-30_12-16-17,0.6203779974373054
2009-11-30_12-16-17,2009-12-01_02-32-01,0.5945169602500737
2009-12-01_02-32-01,2009-12-02_23-46-25,0.5958898322983991
2009-12-02_23-46-25,2009-12-03_00-20-58,0.5925886304798992
2009-12-03_00-20-58,2009-12-04_23-03-29,0.6003551637818522
2009-12-04_23-03-29,2009-12-05_17-56-25,0.5987000970413667
2009-12-05_17-56-25,2009-12-07_01-37-34,0.5967874794069195
2009-12-07_01-37-34,2009-12-10_21-32-28,0.6307237480535309
2009-12-10_21-32-28,2009-12-11_15-01-54,0.5552041403105232
2009-12-11_15-01-54,2009-12-12_02-42-35,0.601912868387333
2009-12-12_02-42-35,2009-12-13_17-42-49,0.6256864360241625
2009-12-13_17-42-49,2009-12-14_03-16-28,0.604129599121362
2009-12-14_03-16-28,2009-12-15_16-36-14,0.63123211653516
2009-12-15_16-36-14,2009-12-16_23-18-59,0.5940345096679093
2009-12-16_23-18-59,2009-12-17_23-29-33,0.6071285453493032
2009-12-17_23-29-33,2009-12-18_18-50-29,0.6075960639387326
2009-12-18_18-50-29,2009-12-30_18-38-05,0.5751464976122453
2009-12-30_18-38-05,2010-01-01_22-23-27,0.6067399328509163
2010-01-01_22-23-27,2010-01-02_18-57-45,0.6298365911215994
2010-01-02_18-57-45,2010-01-03_23-41-11,0.5876462911059287
2010-01-03_23-41-11,2010-01-04_23-58-13,0.6028156357645648
2010-01-04_23-58-13,2010-01-05_12-57-44,0.6301037446012732
2010-01-05_12-57-44,2010-01-06_22-43-39,0.5811253876827649
2010-01-06_22-43-39,2010-01-07_14-56-50,0.6321887461231724
2010-01-07_14-56-50,2010-01-08_18-07-33,0.6178334071776697
2010-01-08_18-07-33,2010-01-09_22-21-55,0.6161311475409839
2010-01-09_22-21-55,2010-01-10_04-52-45,0.628087431693989
2010-01-10_04-52-45,2010-01-11_02-14-04,0.6327431693989071
2010-01-11_02-14-04,2010-01-12_23-29-57,0.6071721311475409
2010-01-12_23-29-57,2010-01-13_22-43-13,0.5205882352941178
2010-01-13_22-43-13,2010-01-14_13-27-34,0.6231978441500113
2010-01-14_13-27-34,2010-01-15_22-30-30,0.6289467774534019
2010-01-15_22-30-30,2010-01-16_02-49-40,0.6180983606557373
2010-01-16_02-49-40,2010-01-17_22-32-22,0.6406384814495254
2010-01-17_22-32-22,2010-01-18_13-02-27,0.6020975105521579
2010-01-18_13-02-27,2010-01-19_02-26-38,0.6318382162302308
2010-01-19_02-26-38,2010-01-20_02-51-09,0.6014836227602184
2010-01-20_02-51-09,2010-01-22_05-10-33,0.6390952201099501
2010-01-22_05-10-33,2010-01-23_23-37-52,0.5608034744842562
2010-01-23_23-37-52,2010-01-24_23-33-06,0.6475614653518361
2010-01-24_23-33-06,2010-01-25_19-30-16,0.5892508143322479
2010-01-25_19-30-16,2010-01-26_11-03-16,0.5836319218241043
2010-01-26_11-03-16,2010-01-27_21-03-34,0.6377671679086162
2010-01-27_21-03-34,2010-01-28_12-30-24,0.638302619249476
2010-01-28_12-30-24,2010-01-29_16-44-48,0.5980626856408209
2010-01-29_16-44-48,2010-01-30_23-16-21,0.6474964041711615
2010-01-30_23-16-21,2010-01-31_18-12-57,0.6474930176885225
2010-01-31_18-12-57,2010-02-01_23-48-27,0.6412865185973311
2010-02-01_23-48-27,2010-02-02_20-09-10,0.6363097679930717
2010-02-02_20-09-10,2010-02-03_12-17-06,0.5603155339805826
2010-02-03_12-17-06,2010-02-04_18-41-18,0.5728155339805825
2010-02-04_18-41-18,2010-02-05_15-35-05,0.6559466019417477
2010-02-05_15-35-05,2010-02-06_23-44-59,0.6386993789906409
2010-02-06_23-44-59,2010-02-07_23-28-23,0.616133123414677
2010-02-07_23-28-23,2010-02-08_17-46-49,0.6219848975188782
2010-02-08_17-46-49,2010-02-09_00-26-10,0.6414023732470335
2010-02-09_00-26-10,2010-02-10_19-37-29,0.6295373042945861
2010-02-10_19-37-29,2010-02-11_23-56-48,0.647069399496584
2010-02-11_23-56-48,2010-02-13_02-59-30,0.613380978065444
2010-02-13_02-59-30,2010-02-14_11-11-47,0.6365695792880258
2010-02-14_11-11-47,2010-02-19_09-16-33,0.6451980491362413
2010-02-19_09-16-33,2010-02-21_16-55-29,0.5545517284647717
2010-02-21_16-55-29,2010-02-24_14-27-55,0.6271618880314531
2010-02-24_14-27-55,2010-02-25_13-22-37,0.6349055004661411
2010-02-25_13-22-37,2010-02-26_19-33-49,0.6236121705229255
2010-02-26_19-33-49,2010-02-27_23-15-22,0.6492797144971058
2010-02-27_23-15-22,2010-02-28_13-01-59,0.6354180267223744
2010-02-28_13-01-59,2010-03-02_16-18-14,0.5766662739091158
2010-03-02_16-18-14,2010-03-03_04-20-33,0.5978948195279055
